date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2026-01-01,608,205,36,2,30,3,1,0,0,1,0,0
2026-01-02,760,246,41,1,26,0,0,0,0,0,0,0
2026-01-03,747,238,56,2,21,4,1,0,0,0,1,0
2026-01-04,645,188,54,1,17,0,0,0,0,0,0,0
2026-01-05,379,138,28,2,5,0,0,0,0,0,0,0
2026-01-06,430,159,39,3,11,5,1,0,0,0,0,1
2026-01-07,424,146,39,0,10,0,0,0,0,0,0,0
2026-01-08,366,171,26,1,11,0,0,0,0,0,0,0
2026-01-09,422,155,30,2,11,0,0,0,0,0,0,0
2026-01-10,736,190,45,0,17,0,0,0,0,0,0,0
2026-01-11,805,198,63,0,13,4,1,0,0,0,1,0
2026-01-12,528,195,36,0,15,0,0,0,0,0,0,0
2026-01-13,428,155,33,0,9,0,0,0,0,0,0,0
2026-01-14,429,147,35,0,18,0,0,0,0,0,0,0
2026-01-15,419,163,38,1,9,0,0,0,0,0,0,0
2026-01-16,505,162,42,2,16,0,0,0,0,0,0,0
2026-01-17,1055,176,79,5,16,0,0,0,0,0,0,0
2026-01-18,805,179,106,3,19,5,1,0,0,0,0,1
2026-01-19,540,0,40,3,14,3,1,0,0,1,0,0
2026-01-20,470,114,27,3,9,0,0,0,0,0,0,0
2026-01-21,479,95,20,1,13,3,1,0,0,1,0,0
2026-01-22,424,84,23,1,8,0,0,0,0,0,0,0
2026-01-23,532,94,23,0,17,0,0,0,0,0,0,0
2026-01-24,534,126,43,2,9,0,0,0,0,0,0,0
2026-01-25,491,84,26,1,10,0,0,0,0,0,0,0
2026-01-26,412,93,24,0,12,0,0,0,0,0,0,0
2026-01-27,463,81,18,2,6,0,0,0,0,0,0,0
2026-01-28,478,66,28,3,12,0,0,0,0,0,0,0
2026-01-29,397,71,25,1,11,5,1,0,0,0,0,1
2026-01-30,482,67,16,0,8,3,1,0,0,1,0,0
2026-01-31,629,106,52,0,12,4.5,2,0,0,0,1,1
2026-02-01,608,87,43,0,9,0,0,0,0,0,0,0
2026-02-02,425,93,40,1,5,0,0,0,0,0,0,0
2026-02-03,446,75,43,1,8,0,0,0,0,0,0,0
2026-02-04,405,95,57,1,5,0,0,0,0,0,0,0
