date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2025-01-01,844,481,92,1,100,5,1,0,0,0,0,1
2025-01-02,1405,608,141,3,131,0,0,0,0,0,0,0
2025-01-03,1287,549,182,5,127,5,1,0,0,0,0,1
2025-01-04,1396,604,181,4,111,0,0,0,0,0,0,0
2025-01-05,1010,468,166,9,79,0,0,0,0,0,0,0
2025-01-06,645,314,102,4,57,4,1,0,0,0,1,0
2025-01-07,607,306,65,1,53,4.67,3,0,0,0,1,2
2025-01-08,567,294,64,1,36,0,0,0,0,0,0,0
2025-01-09,597,299,66,4,34,4,1,0,0,0,1,0
2025-01-10,618,335,84,2,34,0,0,0,0,0,0,0
2025-01-11,930,409,133,5,69,0,0,0,0,0,0,0
2025-01-12,1176,557,172,7,86,3.5,2,0,0,1,1,0
2025-01-13,939,491,144,2,69,0,0,0,0,0,0,0
2025-01-14,640,382,70,4,54,0,0,0,0,0,0,0
2025-01-15,526,348,53,3,56,5,1,0,0,0,0,1
2025-01-16,672,388,111,2,52,0,0,0,0,0,0,0
2025-01-17,728,390,100,2,44,0,0,0,0,0,0,0
2025-01-18,1030,590,180,3,80,0,0,0,0,0,0,0
2025-01-19,1234,611,183,4,79,4,1,0,0,0,1,0
2025-01-20,711,439,87,4,38,4,2,0,0,0,2,0
2025-01-21,793,483,89,1,66,0,0,0,0,0,0,0
2025-01-22,734,432,82,0,49,0,0,0,0,0,0,0
2025-01-23,676,382,91,2,48,4,1,0,0,0,1,0
2025-01-24,766,532,143,8,60,0,0,0,0,0,0,0
2025-01-25,1234,579,158,5,83,3.2,5,0,2,1,1,1
2025-01-26,1302,589,198,7,77,3.5,2,0,0,1,1,0
2025-01-27,775,480,99,2,67,0,0,0,0,0,0,0
2025-01-28,804,557,127,1,61,5,1,0,0,0,0,1
2025-01-29,707,578,89,1,50,0,0,0,0,0,0,0
2025-01-30,779,503,71,5,58,2.5,2,1,0,0,1,0
2025-01-31,758,515,102,4,78,0,0,0,0,0,0,0
2025-02-01,1135,719,182,1,94,0,0,0,0,0,0,0
2025-02-02,1275,699,160,2,101,0,0,0,0,0,0,0
2025-02-03,746,469,91,4,45,5,1,0,0,0,0,1
2025-02-04,765,457,78,2,53,0,0,0,0,0,0,0
2025-02-05,664,381,75,2,44,4,2,0,0,0,2,0
2025-02-06,729,483,96,7,76,0,0,0,0,0,0,0
2025-02-07,822,422,88,4,56,3,1,0,0,1,0,0
2025-02-08,909,498,129,1,70,4,1,0,0,0,1,0
2025-02-09,1063,602,174,3,74,5,2,0,0,0,0,2
2025-02-10,839,518,137,0,72,0,0,0,0,0,0,0
2025-02-11,1076,592,131,9,82,3,1,0,0,1,0,0
2025-02-12,723,457,93,0,41,3,2,0,0,2,0,0
2025-02-13,699,486,101,5,52,2,1,0,1,0,0,0
2025-02-14,749,471,125,4,55,0,0,0,0,0,0,0
2025-02-15,1285,647,200,6,80,3.4,5,0,1,1,3,0
2025-02-16,1266,617,177,8,111,0,0,0,0,0,0,0
2025-02-17,397,486,92,5,57,5,2,0,0,0,0,2
2025-02-18,221,464,107,5,62,4.5,2,0,0,0,1,1
2025-02-19,599,429,89,17,36,0,0,0,0,0,0,0
2025-02-20,555,457,123,6,46,0,0,0,0,0,0,0
2025-02-21,575,488,96,1,57,4.5,2,0,0,0,1,1
2025-02-22,367,580,179,7,57,0,0,0,0,0,0,0
2025-02-23,1095,695,231,2,87,3,1,0,0,1,0,0
2025-02-24,971,641,141,5,88,0,0,0,0,0,0,0
2025-02-25,760,494,146,4,53,4,2,0,0,0,2,0
2025-02-26,704,459,133,1,71,0,0,0,0,0,0,0
2025-02-27,617,462,141,4,79,5,1,0,0,0,0,1
2025-02-28,642,429,118,4,54,0,0,0,0,0,0,0
2025-03-01,1171,604,240,16,105,0,0,0,0,0,0,0
2025-03-02,1119,642,201,3,93,0,0,0,0,0,0,0
2025-03-03,717,461,91,6,59,5,1,0,0,0,0,1
2025-03-04,656,461,118,1,61,4,1,0,0,0,1,0
2025-03-05,688,489,133,5,59,4,2,0,0,0,2,0
2025-03-06,615,506,141,4,59,4.67,3,0,0,0,1,2
2025-03-07,795,524,150,6,69,0,0,0,0,0,0,0
2025-03-08,1253,625,220,8,83,5,1,0,0,0,0,1
2025-03-09,1225,609,243,6,75,0,0,0,0,0,0,0
2025-03-10,791,485,131,4,66,4.25,4,0,0,1,1,2
2025-03-11,715,479,114,2,79,4,1,0,0,0,1,0
2025-03-12,764,490,123,6,70,3,1,0,0,1,0,0
2025-03-13,795,532,131,4,57,3.33,3,0,0,2,1,0
2025-03-14,804,518,156,3,84,4,1,0,0,0,1,0
2025-03-15,1029,648,204,2,118,4,2,0,0,0,2,0
2025-03-16,1197,724,240,4,91,4.5,4,0,0,1,0,3
2025-03-17,763,520,137,3,63,0,0,0,0,0,0,0
2025-03-18,789,535,126,2,74,0,0,0,0,0,0,0
2025-03-19,640,577,93,5,50,4.5,2,0,0,0,1,1
2025-03-20,1066,635,212,7,108,3.33,3,0,0,2,1,0
2025-03-21,904,576,203,5,80,0,0,0,0,0,0,0
2025-03-22,1242,757,233,9,100,3,2,0,1,0,1,0
2025-03-23,1252,837,267,6,115,3,3,0,0,3,0,0
2025-03-24,856,502,147,6,67,4,1,0,0,0,1,0
2025-03-25,754,519,143,16,63,4.67,3,0,0,0,1,2
2025-03-26,690,555,134,6,65,0,0,0,0,0,0,0
2025-03-27,850,504,186,9,83,0,0,0,0,0,0,0
2025-03-28,910,556,186,6,88,3,2,0,0,2,0,0
2025-03-29,1124,684,225,5,80,3,1,0,0,1,0,0
2025-03-30,1136,699,214,4,107,3.5,2,0,0,1,1,0
2025-03-31,805,472,142,6,77,3,1,0,0,1,0,0
2025-04-01,715,421,109,6,58,3,1,0,0,1,0,0
2025-04-02,698,475,141,3,69,0,0,0,0,0,0,0
2025-04-03,751,412,168,6,53,4,2,0,0,0,2,0
2025-04-04,764,427,125,2,54,4,1,0,0,0,1,0
2025-04-05,1082,566,233,2,88,3,1,0,0,1,0,0
2025-04-06,1081,597,217,11,98,5,3,0,0,0,0,3
2025-04-07,690,454,127,3,59,0,0,0,0,0,0,0
