date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2025-01-01,1848,473,58,6,92,0,0,0,0,0,0,0
2025-01-02,2307,674,96,19,109,0,0,0,0,0,0,0
2025-01-03,2146,718,105,13,144,0,0,0,0,0,0,0
2025-01-04,1912,643,139,8,115,0,0,0,0,0,0,0
2025-01-05,1567,577,161,10,83,0,0,0,0,0,0,0
2025-01-06,1150,323,88,10,64,3,1,0,0,1,0,0
2025-01-07,1250,316,54,3,41,0,0,0,0,0,0,0
2025-01-08,1286,299,42,4,25,0,0,0,0,0,0,0
2025-01-09,1281,257,53,2,32,0,0,0,0,0,0,0
2025-01-10,1297,371,58,3,41,0,0,0,0,0,0,0
2025-01-11,1808,520,139,9,73,0,0,0,0,0,0,0
2025-01-12,2075,719,223,15,115,0,0,0,0,0,0,0
2025-01-13,1781,625,199,4,90,0,0,0,0,0,0,0
2025-01-14,1224,376,34,11,54,0,0,0,0,0,0,0
2025-01-15,1584,381,143,5,105,0,0,0,0,0,0,0
2025-01-16,1220,389,91,9,63,0,0,0,0,0,0,0
2025-01-17,1216,435,80,5,57,0,0,0,0,0,0,0
2025-01-18,1787,700,183,9,116,0,0,0,0,0,0,0
2025-01-19,2104,660,175,7,94,5,1,0,0,0,0,1
2025-01-20,1244,375,101,11,61,5,1,0,0,0,0,1
2025-01-21,1333,409,82,1,79,5,1,0,0,0,0,1
2025-01-22,1315,393,87,5,56,0,0,0,0,0,0,0
2025-01-23,1139,641,49,2,42,0,0,0,0,0,0,0
2025-01-24,1210,528,90,3,75,0,0,0,0,0,0,0
2025-01-25,1810,683,175,16,97,0,0,0,0,0,0,0
2025-01-26,2029,842,184,5,89,2,1,0,1,0,0,0
2025-01-27,1283,419,73,12,40,5,4,0,0,0,0,4
2025-01-28,1363,398,62,3,38,5,1,0,0,0,0,1
2025-01-29,1389,428,67,3,53,4,1,0,0,0,1,0
2025-01-30,1181,417,70,4,51,0,0,0,0,0,0,0
2025-01-31,1247,437,65,5,53,0,0,0,0,0,0,0
2025-02-01,1917,748,182,11,110,0,0,0,0,0,0,0
2025-02-02,1981,750,206,16,105,5,1,0,0,0,0,1
2025-02-03,1267,347,79,6,45,4,1,0,0,0,1,0
2025-02-04,1138,317,36,4,38,4,1,0,0,0,1,0
2025-02-05,1090,312,56,5,50,0,0,0,0,0,0,0
2025-02-06,1079,287,41,11,31,0,0,0,0,0,0,0
2025-02-07,1018,306,36,6,42,0,0,0,0,0,0,0
2025-02-08,1352,387,74,5,45,0,0,0,0,0,0,0
2025-02-09,1637,442,73,4,51,3,1,0,0,1,0,0
2025-02-10,1304,400,70,11,39,0,0,0,0,0,0,0
2025-02-11,1493,528,125,15,88,0,0,0,0,0,0,0
2025-02-12,1095,370,62,1,45,0,0,0,0,0,0,0
2025-02-13,1074,352,71,7,46,0,0,0,0,0,0,0
2025-02-14,1195,385,88,10,41,0,0,0,0,0,0,0
2025-02-15,1753,621,126,6,75,5,1,0,0,0,0,1
2025-02-16,2035,542,194,8,90,0,0,0,0,0,0,0
2025-02-17,1170,286,78,8,53,0,0,0,0,0,0,0
2025-02-18,1300,349,57,3,52,0,0,0,0,0,0,0
2025-02-19,1247,412,57,5,50,0,0,0,0,0,0,0
2025-02-20,975,342,38,4,36,5,1,0,0,0,0,1
2025-02-21,483,415,63,4,43,0,0,0,0,0,0,0
2025-02-22,1605,482,87,8,83,0,0,0,0,0,0,0
2025-02-23,1900,783,124,10,66,0,0,0,0,0,0,0
2025-02-24,633,741,102,16,96,5,1,0,0,0,0,1
2025-02-25,1382,332,70,7,47,0,0,0,0,0,0,0
2025-02-26,1052,475,60,8,38,0,0,0,0,0,0,0
2025-02-27,1254,474,77,5,42,5,1,0,0,0,0,1
2025-02-28,1208,456,65,8,54,0,0,0,0,0,0,0
2025-03-01,1637,661,141,7,88,0,0,0,0,0,0,0
2025-03-02,1864,722,129,7,80,0,0,0,0,0,0,0
2025-03-03,1275,401,88,11,49,0,0,0,0,0,0,0
2025-03-04,1420,426,82,3,64,0,0,0,0,0,0,0
2025-03-05,1244,465,85,5,59,0,0,0,0,0,0,0
2025-03-06,1249,424,69,7,53,0,0,0,0,0,0,0
2025-03-07,1257,480,83,4,40,0,0,0,0,0,0,0
2025-03-08,1811,725,152,7,89,0,0,0,0,0,0,0
2025-03-09,2052,813,193,19,83,0,0,0,0,0,0,0
2025-03-10,1395,555,107,5,71,0,0,0,0,0,0,0
2025-03-11,1567,680,95,8,64,5,1,0,0,0,0,1
2025-03-12,1558,574,82,4,63,0,0,0,0,0,0,0
2025-03-13,1398,541,120,5,76,3,1,0,0,1,0,0
2025-03-14,1328,518,147,5,62,0,0,0,0,0,0,0
2025-03-15,1765,808,169,10,89,0,0,0,0,0,0,0
2025-03-16,2072,941,141,12,93,3,1,0,0,1,0,0
2025-03-17,1429,575,113,5,63,0,0,0,0,0,0,0
2025-03-18,1388,611,113,5,76,0,0,0,0,0,0,0
2025-03-19,1383,653,126,5,72,0,0,0,0,0,0,0
2025-03-20,1845,861,247,18,125,0,0,0,0,0,0,0
2025-03-21,1553,622,189,8,91,0,0,0,0,0,0,0
2025-03-22,2093,965,267,13,129,0,0,0,0,0,0,0
2025-03-23,2144,882,293,10,133,0,0,0,0,0,0,0
2025-03-24,1571,648,173,11,95,0,0,0,0,0,0,0
2025-03-25,1521,694,165,9,127,0,0,0,0,0,0,0
2025-03-26,1493,733,221,12,135,3,1,0,0,1,0,0
2025-03-27,1444,717,200,9,118,4.5,2,0,0,0,1,1
2025-03-28,1515,696,169,14,91,0,0,0,0,0,0,0
2025-03-29,1903,940,243,8,117,4,1,0,0,0,1,0
2025-03-30,1279,325,77,8,83,0,0,0,0,0,0,0
2025-03-31,859,316,76,4,62,0,0,0,0,0,0,0
2025-04-01,822,250,45,8,42,0,0,0,0,0,0,0
2025-04-02,863,261,73,4,63,0,0,0,0,0,0,0
2025-04-03,916,262,66,15,70,0,0,0,0,0,0,0
2025-04-04,873,232,60,7,50,0,0,0,0,0,0,0
2025-04-05,1182,281,86,4,75,0,0,0,0,0,0,0
2025-04-06,1215,281,53,1,65,0,0,0,0,0,0,0
2025-04-07,860,195,49,8,41,0,0,0,0,0,0,0
2025-04-08,826,249,42,2,44,0,0,0,0,0,0,0
2025-04-09,880,394,63,5,79,0,0,0,0,0,0,0
2025-04-10,779,304,60,2,84,0,0,0,0,0,0,0
2025-04-11,934,274,68,4,76,0,1,0,1,0,0,0
2025-04-12,1340,310,87,3,104,0,1,0,0,0,0,1
2025-04-13,1379,384,78,5,112,0,0,0,0,0,0,0
2025-04-14,984,303,63,5,79,0,0,0,0,0,0,0
2025-04-15,956,243,51,1,71,0,0,0,0,0,0,0
2025-04-16,1108,258,64,0,77,0,0,0,0,0,0,0
2025-04-17,1084,282,55,1,79,0,0,0,0,0,0,0
2025-04-18,1156,295,48,3,90,0,0,0,0,0,0,0
2025-04-19,1609,371,116,9,122,0,0,0,0,0,0,0
2025-04-20,1752,408,97,4,116,0,0,0,0,0,0,0
2025-04-21,1171,310,74,0,107,0,0,0,0,0,0,0
2025-04-22,1192,283,74,2,106,0,0,0,0,0,0,0
2025-04-23,1117,311,73,4,82,0,0,0,0,0,0,0
2025-04-24,1163,290,55,1,86,0,0,0,0,0,0,0
2025-04-25,1146,398,66,2,122,0,0,0,0,0,0,0
2025-04-26,1294,481,204,3,247,0,0,0,0,0,0,0
2025-04-27,1516,596,202,12,244,0,0,0,0,0,0,0
2025-04-28,1208,480,123,14,215,0,1,0,0,0,0,1
2025-04-29,1441,524,158,9,202,0,0,0,0,0,0,0
2025-04-30,1127,403,143,5,179,0,0,0,0,0,0,0
2025-05-01,1195,463,113,14,186,0,1,0,0,0,1,0
2025-05-02,1549,580,157,11,243,0,0,0,0,0,0,0
2025-05-03,2215,717,278,26,277,0,1,0,0,0,0,1
2025-05-04,2468,779,347,24,335,0,0,0,0,0,0,0
2025-05-05,1823,561,294,10,229,0,0,0,0,0,0,0
